,from,date,job_id,job_title,job_company,job_location,job_link
398,Indeed,07/19/2019,a7e5d201e90a45b0,"Machine Learning Solutions Engineer, Google Cloud, Professional Services",Google,"Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=a7e5d201e90a45b0
399,Indeed,07/19/2019,1473b41f7bc22395,Senior Data Scientist - Machine Learning Engineer,Aera Technology,"Mountain View, CA 94041",https://www.indeed.com//rc/clk?jk=1473b41f7bc22395
400,Indeed,07/19/2019,93d1ced328d52b8b,Senior Manager Data Science,Ericsson,"Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=93d1ced328d52b8b
401,Indeed,07/19/2019,f54320771425c9ae,"Data Engineering Manager, Analytics (Growth Identity Platform)",Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=f54320771425c9ae
402,Indeed,07/19/2019,f708673cfbb4a221,Environmental Scientist I,Locus Technologies,"Mountain View, CA 94043",https://www.indeed.com//rc/clk?jk=f708673cfbb4a221
405,Indeed,07/19/2019,825696c47596f69a,NLP Specialist,Adobe,"San Jose, CA",https://www.indeed.com//rc/clk?jk=825696c47596f69a
406,Indeed,07/19/2019,39eb4c6b5fb9f9d8,Applied Scientist,"Amazon.com Services, Inc.","East Palo Alto, CA",https://www.indeed.com//rc/clk?jk=39eb4c6b5fb9f9d8
407,Indeed,07/19/2019,5b495af56dfc3028,Senior Infrastructure Engineer - Data Center,NVIDIA,"Santa Clara, CA 95050",https://www.indeed.com//rc/clk?jk=5b495af56dfc3028
408,Indeed,07/19/2019,fcd8ca5c01295279,Senior Data Scientist,"Edison Software, Inc.","San Jose, CA",https://www.indeed.com//rc/clk?jk=fcd8ca5c01295279
409,Indeed,07/19/2019,f230b323b2fbee04,Principal Data Scientist,Intuit,"Mountain View, CA 94039",https://www.indeed.com//rc/clk?jk=f230b323b2fbee04
410,Indeed,07/19/2019,556068084738f75b,Data Scientist - Machine Learning Specialist,Upstart,"San Carlos, CA",https://www.indeed.com//rc/clk?jk=556068084738f75b
411,Indeed,07/19/2019,5f0c9217ff8914a0,Embedded Machine Learning Intern for Sensors and Edge Devices,Bosch Group,"Sunnyvale, CA 94085",https://www.indeed.com//rc/clk?jk=5f0c9217ff8914a0
412,Indeed,07/19/2019,3285188d4e2d602a,Economist/Statistician - Amazon Search Technologies,"Amazon.com Services, Inc.","Palo Alto, CA",https://www.indeed.com//rc/clk?jk=3285188d4e2d602a
413,Indeed,07/19/2019,32b7269602773e12,Head of Data Science,Albertsons Companies,"Pleasanton, CA 94588",https://www.indeed.com//rc/clk?jk=32b7269602773e12
415,Indeed,07/19/2019,866549091d3b4156,Data Engineer (Machine Learning Focused),Toyota Research Institute,"Los Altos, CA 94022",https://www.indeed.com//rc/clk?jk=866549091d3b4156
416,Indeed,07/19/2019,d7569c2ed9bd990a,Director of Applied Machine Learning,Arm,"San Jose, CA",https://www.indeed.com//rc/clk?jk=d7569c2ed9bd990a
417,Indeed,07/19/2019,00b995e3d5523821,"Machine Learning Scientist - Bay Area, CA",Tempus,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=00b995e3d5523821
418,Indeed,07/19/2019,d12960a110d8535d,Marketing Decision Scientist,MachineZone,"Palo Alto, CA 94301 (Professorville area)",https://www.indeed.com//rc/clk?jk=d12960a110d8535d
419,Indeed,07/19/2019,ea7557f28ca50943,Marketing and Communications Specialist - Bosch Center for Artificial Intelligence,Bosch Group,"Sunnyvale, CA 94085",https://www.indeed.com//rc/clk?jk=ea7557f28ca50943
420,Indeed,07/19/2019,ef2550807fd00585,"Product Manager, Accelerated Computing – Data Center",NVIDIA,"Santa Clara, CA 95050",https://www.indeed.com//rc/clk?jk=ef2550807fd00585
421,Indeed,07/19/2019,7293e7536d6623de,"Data Science Consultant, Cloud Support, Google Cloud",Google,"Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=7293e7536d6623de
422,Indeed,07/19/2019,813a90d42f98c829,Senior Data Analyst,realtor.com,"Santa Clara, CA",https://www.indeed.com//rc/clk?jk=813a90d42f98c829
423,Indeed,07/19/2019,f9246f9b5b3b2fb3,"Senior Data Analyst, Search Analytics",Google,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=f9246f9b5b3b2fb3
424,Indeed,07/19/2019,2190b06580544d1f,Machine Learning Specialists,AvantSoft,"Santa Clara, CA",https://www.indeed.com//rc/clk?jk=2190b06580544d1f
426,Indeed,07/19/2019,18a6d65410d5360f,Sr Computer Scientist,Adobe,"San Jose, CA",https://www.indeed.com//rc/clk?jk=18a6d65410d5360f
428,Indeed,07/19/2019,be70833bd661b591,"Technical Program Manager, Apple Media Product Data Organization",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=be70833bd661b591
429,Indeed,07/19/2019,acb62fc8350eee20,Bioinformatics Scientist Data Manager,"GRAIL, Inc.","Menlo Park, CA",https://www.indeed.com//rc/clk?jk=acb62fc8350eee20
431,Indeed,07/19/2019,bf8d6add9791fc1a,Data Scientist/Process Engineer III - (E3),Applied Materials Inc.,"Santa Clara, CA",https://www.indeed.com//rc/clk?jk=bf8d6add9791fc1a
432,Indeed,07/19/2019,f2d43040fcd81056,Principal Data Scientist,Paypal,"San Jose, CA 95131 (North Valley area)",https://www.indeed.com//rc/clk?jk=f2d43040fcd81056
433,Indeed,07/19/2019,98d9039744230c16,Software Engineer - Maps Traffic Data Infrastructure,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=98d9039744230c16
434,Indeed,07/19/2019,4f82be0759368386,"Scientist I, Molecular Biology - Santa Clara, CA",Thermo Fisher Scientific,"Santa Clara, CA 95051",https://www.indeed.com//rc/clk?jk=4f82be0759368386
435,Indeed,07/19/2019,bc3dd3244b8f2d94,"Artificial Intelligence, Consultant - Applied Artificial Intelligence",Deloitte,"San Jose, CA",https://www.indeed.com//rc/clk?jk=bc3dd3244b8f2d94
436,Indeed,07/19/2019,5a595226d7c9a20d,Nlp Engineer,zen3 info solutions,"Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=5a595226d7c9a20d
437,Indeed,07/19/2019,85446dfab106fcd9,"Siri, Machine Learning Applied Scientist, Search Relevance",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=85446dfab106fcd9
438,Indeed,07/19/2019,4a2836156ffe0f6c,Data Engineer AI / ML,Ericsson,"Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=4a2836156ffe0f6c
439,Indeed,07/19/2019,e150c787ca1b1cc8,Senior Applied Data Scientist - Machine Learning,Wealthfront,"Redwood City, CA 94063",https://www.indeed.com//rc/clk?jk=e150c787ca1b1cc8
440,Indeed,07/19/2019,1664f95ef1ff9c3c,Software Development Researcher: Machine Learning Architectures and Acceleration - 74217,"Advanced Micro Devices, Inc.","Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=1664f95ef1ff9c3c
441,Indeed,07/19/2019,2121eaf1b301d164,Data Scientist (2 Year Fixed Term),Stanford University,"Stanford, CA",https://www.indeed.com//rc/clk?jk=2121eaf1b301d164
443,Indeed,07/19/2019,13c24ea0f26a421b,Business Analyst,"A2Z Development Center, Inc.","Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=13c24ea0f26a421b
445,Indeed,07/19/2019,763e9ae7cb7e0769,Machine Learning Engineer,WeRide.ai,"San Jose, CA",https://www.indeed.com//rc/clk?jk=763e9ae7cb7e0769
446,Indeed,07/19/2019,f7073e5203088d8f,Staff Data Scientist - NLP,Walmart eCommerce,"Sunnyvale, CA 94087",https://www.indeed.com//rc/clk?jk=f7073e5203088d8f
447,Indeed,07/19/2019,7ea516c4cbf44a75,Software Development Engineer,Microsoft,"Mountain View, CA 94043",https://www.indeed.com//rc/clk?jk=7ea516c4cbf44a75
448,Indeed,07/19/2019,a64a0b0ce940393c,"Staff Research Scientist, Recommendations - Visa Research",Visa,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=a64a0b0ce940393c
449,Indeed,07/19/2019,0765b480c7606f2e,Lead AI Scientist - Promotions/Forecasting,TARGET,"Sunnyvale, CA 94086",https://www.indeed.com//rc/clk?jk=0765b480c7606f2e
450,Indeed,07/19/2019,4f8ea07427c423d6,Machine Learning Engineer,XMotors.ai,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=4f8ea07427c423d6
451,Indeed,07/19/2019,289e6b5d8368bfed,Analytics Solutions Engineer,Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=289e6b5d8368bfed
452,Indeed,07/19/2019,07cfee5b53fb8f5d,Software Engineer: Machine Learning - Natural Language Processing (NLP),Kika,"Silicon Valley, CA",https://www.indeed.com//rc/clk?jk=07cfee5b53fb8f5d
453,Indeed,07/19/2019,547b5bca950c4708,"Computer Scientist, Cloud Technology",Adobe,"San Jose, CA",https://www.indeed.com//rc/clk?jk=547b5bca950c4708
454,Indeed,07/19/2019,1c0982ae7e23901c,Big Data Architect for CSX IT 1269106,Cisco Careers,"San Jose, CA",https://www.indeed.com//rc/clk?jk=1c0982ae7e23901c
455,Indeed,07/19/2019,967716f141a824cd,Senior Data Scientist,TIBCO Software,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=967716f141a824cd
456,Indeed,07/19/2019,db680e2ed650bacd,AI Scientist,Electronic Arts,"Redwood City, CA 94065",https://www.indeed.com//rc/clk?jk=db680e2ed650bacd
459,Indeed,07/19/2019,4625fe8b673be5df,"Bioinformatics Scientist, BioPharma Data Engineering",Guardant Health,"Redwood City, CA 94063",https://www.indeed.com//rc/clk?jk=4625fe8b673be5df
460,Indeed,07/19/2019,5bbbc8054fedafcb,"Principle Research Scientist, Visa Research",Visa,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=5bbbc8054fedafcb
461,Indeed,07/19/2019,3f058e9076f7f146,"Staff Scientist, Bio-statistics",Thermo Fisher Scientific,"Santa Clara, CA 95051",https://www.indeed.com//rc/clk?jk=3f058e9076f7f146
462,Indeed,07/19/2019,272a3ce2d097bc3c,Principal Data Scientist,Workday,"Pleasanton, CA 94588",https://www.indeed.com//rc/clk?jk=272a3ce2d097bc3c
463,Indeed,07/19/2019,0ad31cbc2907652b,Lead Data Scientist,Bill.com,"Palo Alto, CA 94303",https://www.indeed.com//rc/clk?jk=0ad31cbc2907652b
464,Indeed,07/19/2019,a4a7b6a0e0b79107,AI Research Scientist,Intel,"Santa Clara, CA 95052",https://www.indeed.com//rc/clk?jk=a4a7b6a0e0b79107
466,Indeed,07/19/2019,5e068f01cbb22336,Siri - ML Research Scientist (Private Learning),Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=5e068f01cbb22336
467,Indeed,07/19/2019,2ad03787c9b12179,Data Engineer,Vectra,"San Jose, CA",https://www.indeed.com//rc/clk?jk=2ad03787c9b12179
468,Indeed,07/19/2019,d9733e9b93360d03,Computer Vision/Machine Learning Algorithm Engineer (Location: China),Apple,"San Jose, CA 95112 (Downtown area)",https://www.indeed.com//rc/clk?jk=d9733e9b93360d03
470,Indeed,07/19/2019,8e94258653fff987,Senior Data Scientist,Allstate,"Menlo Park, CA 94025",https://www.indeed.com//rc/clk?jk=8e94258653fff987
471,Indeed,07/19/2019,5bdea417ac15c5b6,Data Science Manager,Mozilla,"Mountain View, CA 94041",https://www.indeed.com//rc/clk?jk=5bdea417ac15c5b6
472,Indeed,07/19/2019,ee74da2c2bf1dd1c,"Scientist, Data Mining",TCL Research America,"San Jose, CA",https://www.indeed.com//rc/clk?jk=ee74da2c2bf1dd1c
473,Indeed,07/19/2019,d19bdd5e215b68b2,"Sr Data Scientist, Apple Media Products",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=d19bdd5e215b68b2
474,Indeed,07/19/2019,3973c85acdf5c6c1,"Siri - Product Manager, Machine Learning/Natural Language Processing",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=3973c85acdf5c6c1
475,Indeed,07/19/2019,5226dc3878113085,ENCODE Data Submission Engineer,Stanford University,"Stanford, CA",https://www.indeed.com//rc/clk?jk=5226dc3878113085
476,Indeed,07/19/2019,6e77e5f18ace2f08,Principal Data Scientist,Zingbox,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=6e77e5f18ace2f08
477,Indeed,07/19/2019,f17eda3bf77c05ce,Human Factors Scientist,Exponent,"Menlo Park, CA 94025",https://www.indeed.com//rc/clk?jk=f17eda3bf77c05ce
478,Indeed,07/19/2019,9ce2e7049400b68e,Research Scientist,Paypal,"San Jose, CA 95131 (North Valley area)",https://www.indeed.com//rc/clk?jk=9ce2e7049400b68e
482,Indeed,07/19/2019,5d45a22df5ee3116,Machine Learning Scientist,Astound,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=5d45a22df5ee3116
484,Indeed,07/19/2019,7a151c30e4617af7,"Research Scientist, Machine Learning & AI","Hitachi America, Ltd.","Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=7a151c30e4617af7
487,Indeed,07/19/2019,f3637b3c411eca80,Senior Data Analyst,Wealthfront,"Redwood City, CA 94063",https://www.indeed.com//rc/clk?jk=f3637b3c411eca80
488,Indeed,07/19/2019,33d3d2efe9c832e9,Research Scientist – Machine Learning,Intel,"Santa Clara, CA 95052",https://www.indeed.com//rc/clk?jk=33d3d2efe9c832e9
490,Indeed,07/19/2019,46b3b710723df1e3,Senior Data Science Manager,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=46b3b710723df1e3
491,Indeed,07/19/2019,ddd2526e2456ad79,Build and Release Engineer - Deep Learning,NVIDIA,"Santa Clara, CA 95050",https://www.indeed.com//rc/clk?jk=ddd2526e2456ad79
492,Indeed,07/19/2019,51b25128ff58a86a,"ML Research Engineer, AI Research",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=51b25128ff58a86a
493,Indeed,07/19/2019,13eb85ddcd654549,"Associate Director, Industry Partnerships Data Science & AI",Coursera,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=13eb85ddcd654549
494,Indeed,07/19/2019,a16f7d3bf31fae84,Senior Data Scientist,"Omlet Inc.,","Mountain View, CA",https://www.indeed.com//rc/clk?jk=a16f7d3bf31fae84
495,Indeed,07/19/2019,c6a340308a2e1e0d,Sr. BI Analytical / Software Engineer,Sunrun,"San Jose, CA 95131 (North Valley area)",https://www.indeed.com//rc/clk?jk=c6a340308a2e1e0d
496,Indeed,07/19/2019,bee7b40db4d1057d,Data Engineer,"Clover Network, Inc.","Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=bee7b40db4d1057d
498,Indeed,07/19/2019,7e49b1085e303cba,"Siri, Software Engineer, Search and Information Retrieval",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=7e49b1085e303cba
499,Indeed,07/19/2019,29a02a855a8d5505,Product Manager - Bosch Center for Artificial Intelligence,Bosch Group,"Sunnyvale, CA 94085",https://www.indeed.com//rc/clk?jk=29a02a855a8d5505
500,Indeed,07/19/2019,af45c15cb70cfacb,Principal Scientist I Bioinformatics,Roche,"Pleasanton, CA",https://www.indeed.com//rc/clk?jk=af45c15cb70cfacb
501,Indeed,07/19/2019,946ad4d38f43a785,"Research Scientist, Computational Social Science",Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=946ad4d38f43a785
502,Indeed,07/19/2019,db432d5f9936fe0f,Head of Data,Karius,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=db432d5f9936fe0f
503,Indeed,07/19/2019,d20c8a7c93c762ac,Data Scientist - Performance Engineering,Workday,"Pleasanton, CA 94588",https://www.indeed.com//rc/clk?jk=d20c8a7c93c762ac
504,Indeed,07/19/2019,51b7391f89f22b69,Deep Learning Engineer,Bosch Group,"Sunnyvale, CA 94085",https://www.indeed.com//rc/clk?jk=51b7391f89f22b69
506,Indeed,07/19/2019,6a5898e69c3f58eb,Associate Scientist,"GRAIL, Inc.","Menlo Park, CA",https://www.indeed.com//rc/clk?jk=6a5898e69c3f58eb
507,Indeed,07/19/2019,34994eb15b9df7f3,Data Science Manager - Maps Evaluation,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=34994eb15b9df7f3
508,Indeed,07/19/2019,42bddfa5e43ccc22,"Bioengineering Scientist, Prin",Boston Scientific Corporation,"San Jose, CA 95101 (North Valley area)",https://www.indeed.com//rc/clk?jk=42bddfa5e43ccc22
509,Indeed,07/19/2019,e0495d48ce1f940e,"Senior Machine Learning Scientist, Artwork and Video",Netflix,"Los Gatos, CA 95032",https://www.indeed.com//rc/clk?jk=e0495d48ce1f940e
511,Indeed,07/19/2019,90059c357aa56abd,Research Scientist/Engineer 5,Symantec,"Mountain View, CA 94043",https://www.indeed.com//rc/clk?jk=90059c357aa56abd
512,Indeed,07/19/2019,23f4f42ab359452a,"Hardware Display Engineer, Daydream",Google,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=23f4f42ab359452a
513,Indeed,07/19/2019,65234916f63fffcf,"Applied Scientist, SSPA","Amazon.com Services, Inc.","Palo Alto, CA",https://www.indeed.com//rc/clk?jk=65234916f63fffcf
515,Indeed,07/19/2019,9b13fefc06699620,Research Engineer-Mobility Analytics,Allstate,"Menlo Park, CA 94025",https://www.indeed.com//rc/clk?jk=9b13fefc06699620
516,Indeed,07/19/2019,1784d3e779750c89,Machine Learning Engineer,HireTeamMate Inc,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=1784d3e779750c89
517,Indeed,07/19/2019,cdb974886cda91df,Software Engineer: Machine Learning - Advertising Platforms,Kika,"Silicon Valley, CA",https://www.indeed.com//rc/clk?jk=cdb974886cda91df
518,Indeed,07/19/2019,154a4ec351ff6dae,"Research Engineer/Applied Scientist, Salesforce Research (Entry Level)",Salesforce,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=154a4ec351ff6dae
523,Indeed,07/19/2019,ed4d7ab83edfb0e4,Robotics Engineering Intern,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=ed4d7ab83edfb0e4
525,Indeed,07/19/2019,8c75b099ed04854d,"Product Manager, Shape Security Data",Shape Security,"Mountain View, CA 94040",https://www.indeed.com//rc/clk?jk=8c75b099ed04854d
526,Indeed,07/19/2019,366f03318f7708c6,Research Scientist - Systems,Baidu USA,"Sunnyvale, CA 94089",https://www.indeed.com//rc/clk?jk=366f03318f7708c6
527,Indeed,07/19/2019,e063ead07645d5f4,Data Scientist IV - Healthcare,Central California Alliance for Health,"Scotts Valley, CA 95066",https://www.indeed.com//rc/clk?jk=e063ead07645d5f4
528,Indeed,07/19/2019,5c0776ce6fb500d0,Autonomous Vehicle Operator (Contractor),Nuro,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=5c0776ce6fb500d0
529,Indeed,07/19/2019,de9f432b494d139d,Algorithm Development Scientist,ABB,"San Jose, CA 95134 (North San Jose area)",https://www.indeed.com//rc/clk?jk=de9f432b494d139d
530,Indeed,07/19/2019,602381bfb689c4e1,Lead IVD Staff Scientist,Bio-Rad,"Pleasanton, CA",https://www.indeed.com//rc/clk?jk=602381bfb689c4e1
531,Indeed,07/19/2019,642956d1eeacc9ae,"Sr Applied Scientist, Alexa","Amazon.com Services, Inc.","Santa Clara, CA",https://www.indeed.com//rc/clk?jk=642956d1eeacc9ae
532,Indeed,07/19/2019,138476ba69869fc3,"Sr. Scientist, Quantum",Universities Space Research Association,"Moffett Field, CA",https://www.indeed.com//rc/clk?jk=138476ba69869fc3
533,Indeed,07/19/2019,4dab3789b30f1f30,Planner Analyst,AB Sciex Pte,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=4dab3789b30f1f30
535,Indeed,07/19/2019,6501efb0f59e6987,Sr Computer Scientist - Creative Cloud Education,Adobe,"San Jose, CA",https://www.indeed.com//rc/clk?jk=6501efb0f59e6987
536,Indeed,07/19/2019,cb6a39d4d7f6c0d6,RFMW Business Data Analysis Manager,RFMW,"San Jose, CA 95119 (Santa Teresa area)",https://www.indeed.com//rc/clk?jk=cb6a39d4d7f6c0d6
537,Indeed,07/19/2019,9e2b32dbfad1deae,Data Engineer,"ADARA, Inc.","Palo Alto, CA 94303",https://www.indeed.com//rc/clk?jk=9e2b32dbfad1deae
538,Indeed,07/19/2019,a41ec426e8735853,Machine Learning Engineer,HeartVista,"Los Altos, CA 94022",https://www.indeed.com//rc/clk?jk=a41ec426e8735853
539,Indeed,07/19/2019,6a347b4f55ef6b82,"Software Engineer, Data Flow (Menlo Park)",Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=6a347b4f55ef6b82
540,Indeed,07/19/2019,92d0552eec634c5b,"Sr. Manager, Data Engineering & Analytics",Outset Medical,"San Jose, CA 95112 (Downtown area)",https://www.indeed.com//rc/clk?jk=92d0552eec634c5b
541,Indeed,07/19/2019,06219b8f5f56aa18,Research Associate,Complete Genomics,"San Jose, CA",https://www.indeed.com//rc/clk?jk=06219b8f5f56aa18
542,Indeed,07/19/2019,091a91c1963b5945,Machine Learning Scientist,PlusAI,"Cupertino, CA",https://www.indeed.com//rc/clk?jk=091a91c1963b5945
543,Indeed,07/19/2019,b46524f1dd453310,Senior Data Scientist,Lucid Motors,"Newark, CA",https://www.indeed.com//rc/clk?jk=b46524f1dd453310
545,Indeed,07/19/2019,49dbe47b1f3f32a7,Business Support Engineer,Paypal,"San Jose, CA 95131 (North Valley area)",https://www.indeed.com//rc/clk?jk=49dbe47b1f3f32a7
546,Indeed,07/19/2019,7c02a4b597e46cf0,Optical Systems Scientist - Exploratory Design Group,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=7c02a4b597e46cf0
547,Indeed,07/19/2019,26b886a5eeef081f,Mission Planning Design and Operations Engineer,KBR,"Moffett Field, CA",https://www.indeed.com//rc/clk?jk=26b886a5eeef081f
548,Indeed,07/19/2019,d4737c285d18f150,StaffSoftwareEngineer-eComm(TECH12469),Walmart,"Sunnyvale, CA 94087",https://www.indeed.com//rc/clk?jk=d4737c285d18f150
549,Indeed,07/19/2019,7c36cd38c5ecd578,Data Science Engineer III,Workday,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=7c36cd38c5ecd578
550,Indeed,07/19/2019,ffe866e538a2a875,High Performance Machine Learning Researcher - 73711,"Advanced Micro Devices, Inc.","Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=ffe866e538a2a875
551,Indeed,07/19/2019,3c0973998a2f717b,"Engineer, Machine Learning","Particle Media, Inc.","Mountain View, CA",https://www.indeed.com//rc/clk?jk=3c0973998a2f717b
552,Indeed,07/19/2019,b8f88d3c8f54a676,Senior Data Scientist,Xactly Corporation,"San Jose, CA 95113 (Downtown area)",https://www.indeed.com//rc/clk?jk=b8f88d3c8f54a676
553,Indeed,07/19/2019,c6fac42e580f786b,Senior Data Scientist,Aera Technology,"Mountain View, CA 94041",https://www.indeed.com//rc/clk?jk=c6fac42e580f786b
554,Indeed,07/19/2019,6d0ffcd689c1bdfa,Apple Media Products - Commerce Data Engineer,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=6d0ffcd689c1bdfa
556,Indeed,07/19/2019,edabcc6d5cb5578a,"Director, Data Science",Aera Technology,"Mountain View, CA 94041",https://www.indeed.com//rc/clk?jk=edabcc6d5cb5578a
557,Indeed,07/19/2019,dd0fed81deca3e46,"Software Engineer, Detection & Machine Learning",Argo AI,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=dd0fed81deca3e46
558,Indeed,07/19/2019,a46c9b6d30bf1b5a,"Computer Vision Research Engineer, Google Nest",Google,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=a46c9b6d30bf1b5a
559,Indeed,07/19/2019,ceab5be21b620b92,Adjunct Faculty,Expert Education Consultants,"Santa Clara, CA",https://www.indeed.com//rc/clk?jk=ceab5be21b620b92
560,Indeed,07/19/2019,6157b53ccdf2b696,Machine Learning Engineer,MachineZone,"Palo Alto, CA 94301 (Professorville area)",https://www.indeed.com//rc/clk?jk=6157b53ccdf2b696
561,Indeed,07/19/2019,9b3373c814e0f397,AI & ML Engineer - Technology Development Group,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=9b3373c814e0f397
562,Indeed,07/19/2019,971fe74b9671f8ba,"Senior Software Engineer, Life Sciences - AI",NVIDIA,"Santa Clara, CA 95050",https://www.indeed.com//rc/clk?jk=971fe74b9671f8ba
563,Indeed,07/19/2019,79d8026692365ebd,"Applied Scientist, Alexa AI","Amazon.com Services, Inc.","Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=79d8026692365ebd
564,Indeed,07/19/2019,d45ca2baadeabf57,"Head of Business Development, Artificial Intelligence Assistant",Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=d45ca2baadeabf57
566,Indeed,07/19/2019,94796a911d5c45e4,Applied Scientist - AWS AI TensorFlow,"Amazon Web Services, Inc.","East Palo Alto, CA",https://www.indeed.com//rc/clk?jk=94796a911d5c45e4
567,Indeed,07/19/2019,fc17fa8b2c052b52,"Director, Global Data Solutions Consulting",Walmart eCommerce,"Sunnyvale, CA 94087",https://www.indeed.com//rc/clk?jk=fc17fa8b2c052b52
568,Indeed,07/19/2019,02a58f8bd309b76d,Machine Learning Engineer,realtor.com,"Santa Clara, CA",https://www.indeed.com//rc/clk?jk=02a58f8bd309b76d
569,Indeed,07/19/2019,1b23daee82628c67,CVML - Mobile Deep Learning Performance Engineer,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=1b23daee82628c67
570,Indeed,07/19/2019,fabaedc5df428f4a,"Software Development Manager, AWS Infrastructure Data and Machine Learning","Amazon.com Services, Inc.","Cupertino, CA",https://www.indeed.com//rc/clk?jk=fabaedc5df428f4a
571,Indeed,07/19/2019,d4bdcc396a4f40ea,Senior Statistical Analyst,Abbott Laboratories,"Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=d4bdcc396a4f40ea
572,Indeed,07/19/2019,ed78ad15c2c9c065,"Machine Learning Research Scientist, Siri Search Relevance",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=ed78ad15c2c9c065
573,Indeed,07/19/2019,289b95318c58b60b,Natural Language Processing Engineer,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=289b95318c58b60b
574,Indeed,07/19/2019,701c9d884453fc7f,Deep Learning Acceleration Engineer,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=701c9d884453fc7f
575,Indeed,07/19/2019,46a2ce2a871448be,Operations Research Scientist,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=46a2ce2a871448be
576,Indeed,07/19/2019,2aad23d8f8956695,Principal Scientist Technical Support,Abbott Laboratories,"Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=2aad23d8f8956695
577,Indeed,07/19/2019,27e15a1e9be8a7b8,Application Scientist (Software),Transcriptic,"Menlo Park, CA 94025",https://www.indeed.com//rc/clk?jk=27e15a1e9be8a7b8
578,Indeed,07/19/2019,d35c6f102e425562,Staff Software Scientist,Thermo Fisher Scientific,"San Jose, CA 95134 (North San Jose area)",https://www.indeed.com//rc/clk?jk=d35c6f102e425562
580,Indeed,07/19/2019,e379a9b86caf4c4e,Machine Learning Scientist,Health at Scale Corporation,"San Jose, CA 95113 (Downtown area)",https://www.indeed.com//rc/clk?jk=e379a9b86caf4c4e
581,Indeed,07/19/2019,18a0c94346f03c12,Principal Applied Scientist,Microsoft,"Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=18a0c94346f03c12
582,Indeed,07/19/2019,ec4d236f71adf66e,Staff Scientist,"Integrated DNA Technologies, Inc","Redwood City, CA",https://www.indeed.com//rc/clk?jk=ec4d236f71adf66e
